,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
0,500,200,10,0,0.05,0,0,0,0,0,0,13.22204241442419,-2.813956404544102,0.0015962375702120877,-5.442812476318912,-0.5198742165201575,1.6050368509713056,-1.3685705473792789,-0.1992759429745761,-0.40659945625056004,1.1311257173896827
1,10000,200,10,0,0.05,0,0,0,0,0,0,11.235831880742845,-1.8486621736490958,0.7630872568002252,0.06789520137473971,-0.2934268307383755,-0.09747845937142094,0.12648485551406813,0.1198861598352455,0.08455662106017374,0.04252199030553962
2,50000,200,10,0,0.05,0,0,0,0,0,0,10.542269575616382,0.013889731875499342,0.5477718275206739,-0.09645564398365829,-0.16377943667861075,0.037813688309385564,0.34267791793482555,-0.10166748820729318,-0.01801499492596178,0.0015575001729450397
3,500,200,10,0,0.05,0,0,0,0,0,0,9.591914238058216,-0.9211897791463067,0.011451096795593764,-0.12164160631168353,-0.5221664365726489,0.14966766705757625,1.1386721140757308,-0.4237850693210067,0.5062869097576748,0.1788400130329592
4,10000,200,10,0,0.05,0,0,0,0,0,0,11.037131721687599,-2.4343484950415477,0.5324982854168878,0.09961984462880942,-0.16502058493966132,-0.012684163310159157,0.4261789663469989,-0.10529090184069341,0.3869014556810986,0.10753378022709836
5,50000,200,10,0,0.05,0,0,0,0,0,0,10.326991950142897,-0.16659702128204107,0.5014292748629264,0.0982306872012706,-0.12454242403229332,-0.08392368215991682,0.3768302644563946,-0.08829887510858725,-0.07567836388582691,-0.036870325603850194
6,500,200,10,0,0.05,0,0,0,0,0,0,9.300357731062704,-0.5883105248867918,0.0016547809353063096,-2.9351905414870756,0.31561939893043917,0.3244726159382026,-0.015189625474954983,0.4697881041655826,0.2556449179002118,-0.35601981728262155
7,10000,200,10,0,0.05,0,0,0,0,0,0,11.407195883095607,0.6066568659874705,0.8412994134297268,0.07487085585614713,-0.2573644339274098,-0.398092939330225,0.1769562640202331,0.17446587500694347,0.07365813660353421,-0.0613288332195842
8,50000,200,10,0,0.05,0,0,0,0,0,0,11.231108940560489,-0.01075714801322639,0.6502953374496766,0.07370527376342473,-0.19814841832667576,0.01631692082172058,0.0026055758327416284,0.2367852774114638,-0.011276538764832793,-0.07304812059829843
9,500,200,10,0,0.05,0,0,0,0,0,0,13.178210312563508,-0.3275526253140943,0.01348266964268091,0.046652907355733256,0.848750797093971,-0.05868844862230602,0.6194563705114005,-1.1597517889323352,0.03513939087934642,-0.2099997076734495
10,10000,200,10,0,0.05,0,0,0,0,0,0,11.242545503142912,-0.19407073162927016,0.6031866671957904,0.08201835538046087,-0.26793998946900993,0.08054493272797529,0.10224001792148465,0.16548015562355603,0.09699273769207614,0.060675257853455615
11,50000,200,10,0,0.05,0,0,0,0,0,0,11.129015321477288,0.1779532864232896,0.5102324405642565,0.10566881837267994,-0.18925293857655007,-0.07420875718810281,0.040986846831459,0.11312283417527037,0.09858552501903915,0.01461769251956351
12,500,200,10,0,0.05,0,0,0,0,0,0,11.848216008672848,0.5298532602734147,0.004317035619798143,-0.06311261062839996,-0.24547378584361382,0.03498702566221448,0.11699808621059546,-0.30621802672211024,-0.012030656724719702,0.031390710898764364
13,10000,200,10,0,0.05,0,0,0,0,0,0,10.757360064258789,0.9838803509088704,0.3344805861233938,-0.13585774270150608,0.19061017999364496,0.022813409272325946,-0.10232815887487756,-0.09913669841080747,0.1651285657040374,-0.001739758225620766
14,50000,200,10,0,0.05,0,0,0,0,0,0,11.092030505922367,-0.5448853134676127,0.5141580282928543,-0.10256008190466652,-0.12495694903400299,0.03415623732016598,0.25809640969950115,-0.0674757671798635,0.026203377650841832,0.06420733276238307
15,500,200,10,0,0.05,0,0,0,0,0,0,10.221482842052106,-1.2657043897394435,0.0028381702688884047,1.3626659232351952,0.12760372489867908,-0.25939901663715653,-0.4365997080489247,0.5985625227063303,0.5619652037049238,-0.10807765602350786
16,10000,200,10,0,0.05,0,0,0,0,0,0,11.162949600092176,-1.1611617577944406,0.591580111170825,0.08521179605238649,-0.21806888592610038,0.09967610216466878,0.05580956937311714,0.006145297376668948,-0.03844489763761103,0.11300846189664669
17,50000,200,10,0,0.05,0,0,0,0,0,0,11.239199496248334,-0.32902264626886074,0.6136783395319322,0.09077848992872321,-0.02222834046258216,0.0017934651886322526,0.06906533188670318,0.03497402208886911,0.0037110051542615925,-0.011997741959489796
18,500,200,10,0,0.05,0,0,0,0,0,0,9.14071460702217,0.8358939836312126,0.004178392168121156,0.6065025129291622,-0.5138670298070445,-0.12473661139518691,-0.0631041412984413,1.2577993667461762,0.05792184161223354,-0.04924718365109296
19,10000,200,10,0,0.05,0,0,0,0,0,0,10.713573453673895,0.2652683233116481,0.6678153042549188,0.08124423748365171,-0.13469480697492817,0.20317393732293193,0.09815800802223063,0.2637207919811327,0.06575269572608729,-0.12145470064656148
20,50000,200,10,0,0.05,0,0,0,0,0,0,10.977258821867718,-0.02106747330386329,0.6324907039489773,0.10411922017303885,-0.3050864643396429,0.05204783097949876,0.2110177797490843,0.20138750122898785,-0.07799292058929669,0.00012018718618845531
21,500,200,10,0,0.05,0,0,0,0,0,0,10.099101035166743,-0.37238275427142686,0.0051868927466913175,1.673138379179644,-0.7724004166839801,0.25211249035888766,-0.026495107217014747,1.3715787596235711,-0.31678061550010334,-0.3643531213988616
22,10000,200,10,0,0.05,0,0,0,0,0,0,10.998161355574561,-0.3488035902198629,0.5497863875076876,-0.06211878222709777,-0.07435584446606389,0.09721686311674485,0.23922108243743812,0.016098999031735197,-0.014741644908925105,-0.06515110763155935
23,50000,200,10,0,0.05,0,0,0,0,0,0,11.115200053625188,-0.32752415324798356,0.6319093817675392,-0.09909970740102564,-0.10448976840733824,0.008378777153975609,0.16994564386308655,-0.00976807211674754,-0.08282446442220548,0.005521630573462077
24,500,200,10,0,0.05,0,0,0,0,0,0,10.20280773984765,0.26021231147423163,0.007468700215706149,-0.916929074133485,-0.4459129177821088,0.4204764655619981,-0.33619588168135045,0.11593124625532464,-0.6860895644616472,0.2070200212772701
25,10000,200,10,0,0.05,0,0,0,0,0,0,10.282388288156657,-0.6203234795075333,0.3537247444062411,0.11752954425619391,-0.1350067421513241,0.17033099262287246,0.37312987940689346,-0.11275559721234507,-0.01221603332635408,0.019199161652308616
26,50000,200,10,0,0.05,0,0,0,0,0,0,10.667810530048293,0.3385439049304773,0.4916691701974487,-0.10066657361381355,-0.208776020123459,0.029586683321385858,0.2736683032923183,0.025916639317238678,-0.06367786152653783,-0.01332770907778908
27,500,200,10,0,0.05,0,0,0,0,0,0,13.408935127983877,2.190547947606218,0.017520190169509633,-0.7699388428122824,0.12153686382691554,0.5033836225895235,-0.012967202615991017,0.7645551864270478,-0.7051916946648046,-0.08805036335136364
28,10000,200,10,0,0.05,0,0,0,0,0,0,11.333496267657905,0.12974366512505103,0.5920921298093839,-0.08423902137730384,0.0205270075825101,-0.009129256365810585,0.1295634696676159,-0.07838087105805391,-0.13563276908964728,-0.03076723875229355
29,50000,200,10,0,0.05,0,0,0,0,0,0,10.800137687325927,0.963397378457745,0.5438798187322993,-0.09848202150534162,-0.25957019284777233,-0.0029859370164188634,0.23661994980058063,0.011097481326152113,0.007945021876116393,0.07237225644142439
30,500,200,10,0,0.05,0,0,0,0,0,0,10.860909643503655,-0.8941102044776752,0.007375931123231149,-1.3780488966663573,0.3045523874361173,-0.5423720964363262,-1.1915753336851724,0.01609453650213873,0.20602768494836032,0.3989667272396662
31,10000,200,10,0,0.05,0,0,0,0,0,0,11.253368855978126,-1.1904792062033953,0.7462069090060123,-0.060964104123271155,-0.626377473415628,-0.08498684814778094,0.11893800726169187,0.4221447989002678,0.27492610538608525,0.08640123979655404
32,50000,200,10,0,0.05,0,0,0,0,0,0,10.553212529532553,-0.6086297123481328,0.6462497668732962,0.09537278344532041,-0.13922063917744543,0.07669182682969788,0.2646117504131395,-0.06115530721730408,0.056950900388434894,0.005446325068473751
33,500,200,10,0,0.05,0,0,0,0,0,0,9.23331241826791,-0.3722091708856483,0.06197129622691868,-0.11206999235942555,0.868453064879982,0.3161366813674635,-0.6211774886181132,-1.8320549051826043,0.08973251677272857,0.6895168025610132
34,10000,200,10,0,0.05,0,0,0,0,0,0,10.33171365715257,1.5660063415195908,0.5070487921576448,-0.08208883480743363,0.07281395234015409,-0.08778605870461126,0.261585434476249,-0.06354883690590558,0.03828978247206669,-0.12513850730458947
35,50000,200,10,0,0.05,0,0,0,0,0,0,10.637850419216601,0.27896232663082005,0.6194754294790256,0.0884666385072213,-0.15493649095219125,-0.01168273480849884,0.19374221547439044,0.061333270635796244,-0.10966724694243606,-0.0018856204462013894
36,500,200,10,0,0.05,0,0,0,0,0,0,12.251330407770078,2.490053183639706,0.0009050452280243458,5.534483733701942,0.3984437717654978,-0.7180947350584276,0.4652459035212866,-1.2848097136515328,0.11818608210443256,0.9199529851688949
37,10000,200,10,0,0.05,0,0,0,0,0,0,10.835947519023593,-0.8640267555108642,0.5961343678415741,0.07951503293962936,-0.2046925315635099,-0.12738537245218215,0.2419934736370074,0.07317198248415292,0.03703540461270742,-0.11119571551348681
38,50000,200,10,0,0.05,0,0,0,0,0,0,11.4222050582654,-0.08755306039452246,0.6268132917412779,0.08576727779460183,-0.20232668897544304,0.11091164362439677,0.16288527340968106,0.05510745872003639,0.000778449555061461,0.05483026950387795
39,500,200,10,0,0.05,0,0,0,0,0,0,23.426946845095284,-4.162097006017914,0.0077556316255969196,2.3578066543044174,-1.9742041044640546,2.250979118211062,1.1219008388035572,0.47979279396445995,0.16962680515400375,0.5650496358918544
40,10000,200,10,0,0.05,0,0,0,0,0,0,10.994767911292353,0.16348339305527546,0.6595222113506337,0.09870161455471378,-0.09238263137630716,0.06450285404528477,0.22799943048358198,0.027387365448566417,-0.02398260903543732,-0.0026015566264366054
41,50000,200,10,0,0.05,0,0,0,0,0,0,10.757644532850495,0.04082972154838057,0.5297904733648798,-0.10710085342582047,-0.1463916410342978,0.04112358790184136,0.2891915511135277,0.024412343158777727,0.006010713730527258,-0.051943396670588796
42,500,200,10,0,0.05,0,0,0,0,0,0,13.188247786352903,1.2340557441581301,0.00771813178584166,0.0783404067505655,0.14431987206422964,-0.17818601131306028,0.11900416539712733,1.1709372466302383,-0.9073430254341918,-1.05327092616544
43,10000,200,10,0,0.05,0,0,0,0,0,0,11.8476116327897,0.9463561584834911,0.4621577636932687,0.09019895656794605,-0.17181942515819537,-0.25619902878848516,0.25953867198124997,-0.21254227889246935,0.14962852904358004,0.2509904980544342
44,50000,200,10,0,0.05,0,0,0,0,0,0,11.136539022236626,0.24228186116813338,0.6970031285465494,-0.08558714304146015,-0.21164407966527282,-0.03387433654973452,0.2490954919692961,0.0638751754367283,0.027602609719252897,0.009213871266484278
45,500,200,10,0,0.05,0,0,0,0,0,0,9.000433082662497,-0.005986621158252249,0.01900059082270008,-0.1249170752995761,0.35191675983731097,0.17299179774315415,-0.25454484176774844,0.16803574107159522,0.26467889707611647,-0.5822696263577757
46,10000,200,10,0,0.05,0,0,0,0,0,0,10.826671844724748,-0.4008463102447591,0.41625471882623327,0.08594656896944178,-0.039139652364133824,0.04893391371267272,0.5399817164562972,-0.3151823498565428,0.0833590930625338,-0.019119322016111138
47,50000,200,10,0,0.05,0,0,0,0,0,0,11.096050214141714,-0.4459166926634474,0.5792916509037144,-0.10015114443894468,-0.2061732256670091,-0.057335642433389344,0.11402047424966996,0.1082004310989453,0.047886878746364214,0.04213999689869332
48,500,200,10,0,0.05,0,0,0,0,0,0,8.941050617449605,1.09145676850713,0.02367749831548013,-0.14867784495637973,-1.2620731258058613,0.34828315248008845,0.6559965872555135,0.15254494298697954,-1.0149580528184443,0.5925485203534661
49,10000,200,10,0,0.05,0,0,0,0,0,0,11.63667400095315,-0.06084157635483684,0.7330632482619692,0.06543151808689839,-0.2895895780766901,0.1223107799508914,0.2653216691737008,0.11708458294551366,-0.04468542105813495,-0.04613878447669667
50,50000,200,10,0,0.05,0,0,0,0,0,0,10.938805805949249,0.10200902516750836,0.5851061714140445,0.09602537198978943,-0.20030226251433492,-0.08488576795498906,0.24026223194380292,-0.03264639759890369,-0.04935895207940542,0.07600709851054206
51,500,200,10,0,0.05,0,0,0,0,0,0,12.482203550330407,-0.4801049796070156,0.017982888203960774,0.28777473287881217,-0.5272322808031339,-0.9664333418495828,0.481059230314766,-0.24788659603003352,-0.24439991334244282,-0.26184068363531526
52,10000,200,10,0,0.05,0,0,0,0,0,0,11.897250399059317,0.02169314370709416,0.5583071077548114,-0.08111095931742499,-0.35750371154042915,0.0059232169501464114,0.19762263372328365,0.3926496685876601,-0.18514611224131777,-0.1401371033342772
53,50000,200,10,0,0.05,0,0,0,0,0,0,11.162967453668097,-0.10528888377801099,0.5561366269053993,-0.10308847737777779,-0.3251093915915219,-0.04791133815268907,0.20009682649276792,0.08692614220850885,0.019771608771433514,0.0796959188086081
54,500,200,10,0,0.05,0,0,0,0,0,0,11.39409058421499,0.6077279540677111,0.0038027157216677394,0.6642784227414243,0.5668463999997327,-0.4271260058475468,0.1408349550355201,-0.8093166735004715,-0.04193797950435413,-0.11428410677991367
55,10000,200,10,0,0.05,0,0,0,0,0,0,10.613882804687295,1.0165667317487124,0.6194426183917533,0.06757737082855894,-0.2350490180739521,0.09022501013362244,0.353665622815027,0.07980382816698647,0.0031722235344913245,-0.0419220837858539
56,50000,200,10,0,0.05,0,0,0,0,0,0,10.72186124638286,0.31614884917536445,0.5364852286865757,-0.10411910030371643,-0.2802357594886051,0.02227820797716267,0.3289371412989194,0.02711953705161274,0.04176082018698803,0.04664874057250679
57,500,200,10,0,0.05,0,0,0,0,0,0,13.154687078903212,1.25424753100811,0.0055447551104806795,0.7139486348889594,-0.49680183056890737,0.17614289990121568,0.5878238109959715,0.2461198614760941,-0.8853982912472925,0.7389846673045531
58,10000,200,10,0,0.05,0,0,0,0,0,0,11.275832504940226,1.5527737024856125,0.7437858930736297,-0.0763315532206313,-0.019572392274505013,0.027278097083159335,0.19738252738769133,-0.1809829028180599,-0.1141265598482838,0.04241508871674298
59,50000,200,10,0,0.05,0,0,0,0,0,0,10.549547967771277,0.13765591793920343,0.48096383974384616,0.10487727741060217,-0.08464106110647981,-0.039416601606325485,0.472767198395968,-0.13370413217786725,-0.001127625103981054,-0.0722555914550533
